,dialog_idx,utterance_idx,text,speaker,file_path,emotion,act
6119,2145_0,3,"Well, you can have a look at our skirts hanging there.",0,./data/dailytalk/dailyTalk/audio_files/2145_0_3.wav,no emotion,directive
6120,2145_0,4,"OK, thank you.",1,./data/dailytalk/dailyTalk/audio_files/2145_0_4.wav,happiness,commissive
6121,2145_0,5,You are welcome!,0,./data/dailytalk/dailyTalk/audio_files/2145_0_5.wav,happiness,commissive
6122,2149_0,0,I have lost about five kilos.,0,./data/dailytalk/dailyTalk/audio_files/2149_0_0.wav,no emotion,inform
6123,2149_0,1,How did you do it?,1,./data/dailytalk/dailyTalk/audio_files/2149_0_1.wav,no emotion,question
6124,2149_1,0,I hate working out.,1,./data/dailytalk/dailyTalk/audio_files/2149_1_0.wav,no emotion,inform
6125,2149_1,1,You can try a low-impact workout schedule. Why don't you go to a gym?,0,./data/dailytalk/dailyTalk/audio_files/2149_1_1.wav,no emotion,question
6126,2149_1,2,"Good idea. Then the trainer will help me to make a fitness plan. Besides that, what's your secret?",1,./data/dailytalk/dailyTalk/audio_files/2149_1_2.wav,no emotion,question
6127,2149_1,3,The secret is persistence.,0,./data/dailytalk/dailyTalk/audio_files/2149_1_3.wav,no emotion,inform
6128,2150_0,0,I don't know. I only started looking for a job a few days ago.,1,./data/dailytalk/dailyTalk/audio_files/2150_0_0.wav,no emotion,inform
6129,2150_0,1,I see. Umm have you found anything that you're interested in?,0,./data/dailytalk/dailyTalk/audio_files/2150_0_1.wav,no emotion,question
6130,2150_0,2,I've only found a few openings in my field.,1,./data/dailytalk/dailyTalk/audio_files/2150_0_2.wav,no emotion,inform
6131,2150_0,3,What kind of job are you looking for?,0,./data/dailytalk/dailyTalk/audio_files/2150_0_3.wav,no emotion,question
6132,2150_0,4,I'm trying to find a job in sound engineering.,1,./data/dailytalk/dailyTalk/audio_files/2150_0_4.wav,no emotion,inform
6133,2150_0,5,"There's not a very high demand for that kind of job, is there?",0,./data/dailytalk/dailyTalk/audio_files/2150_0_5.wav,no emotion,question
6134,2150_0,6,"Unfortunately not. If I can't find anything in the field, then I could also work in the tourism field.",1,./data/dailytalk/dailyTalk/audio_files/2150_0_6.wav,no emotion,inform
6135,2150_0,7,"That's a good idea. You have plenty of experience in the tourism industry, don't you?",0,./data/dailytalk/dailyTalk/audio_files/2150_0_7.wav,no emotion,question
6136,2150_0,8,Yes.,1,./data/dailytalk/dailyTalk/audio_files/2150_0_8.wav,no emotion,inform
6137,2150_0,9,"By the way, I saw a job in the paper this morning that you might be interested in.",0,./data/dailytalk/dailyTalk/audio_files/2150_0_9.wav,no emotion,inform
6138,2150_0,10,Really? what is it?,1,./data/dailytalk/dailyTalk/audio_files/2150_0_10.wav,surprise,question
6139,2150_0,11,It's a job at a recruitment agency.,0,./data/dailytalk/dailyTalk/audio_files/2150_0_11.wav,no emotion,inform
6140,2150_0,12,That's interesting. Do you think they'd hire me?,1,./data/dailytalk/dailyTalk/audio_files/2150_0_12.wav,no emotion,question
6141,2150_0,13,"Well, you have plenty of experience job hunting. I think you'd be the perfect person for the job!",0,./data/dailytalk/dailyTalk/audio_files/2150_0_13.wav,no emotion,inform
6142,2150_0,14,That's true. I might as well call them up and see if I can get an interview. Do you have the details?,1,./data/dailytalk/dailyTalk/audio_files/2150_0_14.wav,no emotion,question
6143,2150_0,15,"Sure, it's the ad circled with a red pen in the middle of the classifieds. Good luck!",0,./data/dailytalk/dailyTalk/audio_files/2150_0_15.wav,happiness,inform
6144,2151_0,0,"When I have some time, I like to exercise.",0,./data/dailytalk/dailyTalk/audio_files/2151_0_0.wav,no emotion,inform
6145,2151_0,1,Do you go jogging or do you go to a health club?,1,./data/dailytalk/dailyTalk/audio_files/2151_0_1.wav,no emotion,question
6146,2151_0,2,I joined Samsung Health Club a couple of months ago.,0,./data/dailytalk/dailyTalk/audio_files/2151_0_2.wav,no emotion,inform
6147,2151_0,3,How do you exercise?,1,./data/dailytalk/dailyTalk/audio_files/2151_0_3.wav,no emotion,question
6148,2151_0,4,"I usually spend thirty minutes on the bicycle for the Cardio, and then I lift weight for about fourty-five minutes.",0,./data/dailytalk/dailyTalk/audio_files/2151_0_4.wav,no emotion,inform
6149,2151_0,5,How often do you go?,1,./data/dailytalk/dailyTalk/audio_files/2151_0_5.wav,no emotion,question
6150,2153_0,0,I like the black one. May I try it on?,0,./data/dailytalk/dailyTalk/audio_files/2153_0_0.wav,no emotion,directive
6151,2153_0,1,Of course. It fits you perfectly.,1,./data/dailytalk/dailyTalk/audio_files/2153_0_1.wav,no emotion,commissive
6152,2157_0,0,I've been thinking about getting my hair cut.,0,./data/dailytalk/dailyTalk/audio_files/2157_0_0.wav,no emotion,inform
6153,2157_0,1,I thought you were going to let it grow out long.,1,./data/dailytalk/dailyTalk/audio_files/2157_0_1.wav,no emotion,inform
6154,2157_0,2,"I said that, didn't I? But I just don't know what to do with it.",0,./data/dailytalk/dailyTalk/audio_files/2157_0_2.wav,no emotion,question
6155,2157_0,3,"You're in one of those in-between stages, aren't you?",1,./data/dailytalk/dailyTalk/audio_files/2157_0_3.wav,no emotion,question
6156,2157_0,4,"Yes, it's not short enough to be wash-and-go and not long enough to do anything fancy.",0,./data/dailytalk/dailyTalk/audio_files/2157_0_4.wav,no emotion,inform
6157,2157_0,5,Have you thought about wearing a hat?,1,./data/dailytalk/dailyTalk/audio_files/2157_0_5.wav,no emotion,question
6158,2157_0,6,Everywhere I go?,0,./data/dailytalk/dailyTalk/audio_files/2157_0_6.wav,no emotion,question
6159,2157_0,7,"Well, it's one way to get through the in-betweens if you really want to grow it out!",1,./data/dailytalk/dailyTalk/audio_files/2157_0_7.wav,no emotion,inform
6160,2158_0,0,I said Merry Christmas! Umm don't you know that Christmas is almost here?,0,./data/dailytalk/dailyTalk/audio_files/2158_0_0.wav,no emotion,question
6161,2158_0,1,"It is? Oh, that's nice.",1,./data/dailytalk/dailyTalk/audio_files/2158_0_1.wav,no emotion,question
6162,2163_0,0,"If the weather is good, I'll go to climb mountains.",0,./data/dailytalk/dailyTalk/audio_files/2163_0_0.wav,no emotion,inform
6163,2163_0,1,Are you going with your friends?,1,./data/dailytalk/dailyTalk/audio_files/2163_0_1.wav,no emotion,question
6164,2163_0,2,"No, I'm going alone.",0,./data/dailytalk/dailyTalk/audio_files/2163_0_2.wav,no emotion,inform
6165,2163_0,3,"Oh, aren't you afraid?",1,./data/dailytalk/dailyTalk/audio_files/2163_0_3.wav,surprise,question
6166,2163_0,4,"Of course not. For me, mountaineering is both relaxation and a hobby.",0,./data/dailytalk/dailyTalk/audio_files/2163_0_4.wav,no emotion,inform
6167,2163_0,5,"I think mountaineering is an exciting sport, but a little dangerous.",1,./data/dailytalk/dailyTalk/audio_files/2163_0_5.wav,no emotion,inform
6168,2167_0,0,I'd like reading books best.,1,./data/dailytalk/dailyTalk/audio_files/2167_0_0.wav,no emotion,inform
6169,2167_0,1,What kinds of books do you like to read?,0,./data/dailytalk/dailyTalk/audio_files/2167_0_1.wav,no emotion,question
6170,2169_0,0,Thank you. I'm glad that wasn't too much of a bother.,0,./data/dailytalk/dailyTalk/audio_files/2169_0_0.wav,happiness,inform
6171,2169_0,1,It's a pleasure.,1,./data/dailytalk/dailyTalk/audio_files/2169_0_1.wav,happiness,inform
6172,2174_0,0,I'd better be going.,1,./data/dailytalk/dailyTalk/audio_files/2174_0_0.wav,no emotion,inform
6173,2174_0,1,So soon? Why don't you stay a little longer?,0,./data/dailytalk/dailyTalk/audio_files/2174_0_1.wav,surprise,directive
6174,2174_0,2,"I wish I could, but it's already late.",1,./data/dailytalk/dailyTalk/audio_files/2174_0_2.wav,no emotion,commissive
6175,2174_0,3,"Oh, it's a pity that you have to leave.",0,./data/dailytalk/dailyTalk/audio_files/2174_0_3.wav,no emotion,inform
6176,2174_0,4,Thank you for a wonderful meal.,1,./data/dailytalk/dailyTalk/audio_files/2174_0_4.wav,happiness,inform
6177,2174_0,5,I'm glad you enjoyed it.,0,./data/dailytalk/dailyTalk/audio_files/2174_0_5.wav,happiness,inform
6178,2175_0,0,"Julia, look at me! I'm gaining weight. How could I lose weight? Do you have any good ideas?",0,./data/dailytalk/dailyTalk/audio_files/2175_0_0.wav,no emotion,question
6179,2175_0,1,"Since summer is coming, I think swimming is a good way for you to do.",1,./data/dailytalk/dailyTalk/audio_files/2175_0_1.wav,no emotion,inform
6180,2175_0,2,Are you sure?,0,./data/dailytalk/dailyTalk/audio_files/2175_0_2.wav,no emotion,question
6181,2175_0,3,Of course! Swimming can help you stay in shape by targeting all parts of your body.,1,./data/dailytalk/dailyTalk/audio_files/2175_0_3.wav,no emotion,inform
6182,2175_0,4,Really? Does swimming have other advantages?,0,./data/dailytalk/dailyTalk/audio_files/2175_0_4.wav,no emotion,question
6183,2175_0,5,It could also help you increase vital capacity.,1,./data/dailytalk/dailyTalk/audio_files/2175_0_5.wav,no emotion,inform
6184,2175_0,6,"That’s great. OK, from now on I would swim three times a week. I hope I can get rid of the weight.",0,./data/dailytalk/dailyTalk/audio_files/2175_0_6.wav,no emotion,inform
6185,2175_0,7,You will make it if you persist in it.,1,./data/dailytalk/dailyTalk/audio_files/2175_0_7.wav,no emotion,inform
6186,2176_0,0,I'm leaving on Sunday. We're going to Canada.,0,./data/dailytalk/dailyTalk/audio_files/2176_0_0.wav,surprise,inform
6187,2176_0,1,Really? The day after tomorrow? That's very soon.,1,./data/dailytalk/dailyTalk/audio_files/2176_0_1.wav,no emotion,question
6188,2176_0,2,Yeah I know.,0,./data/dailytalk/dailyTalk/audio_files/2176_0_2.wav,no emotion,inform
6189,2176_0,3,How long are you going to stay there?,1,./data/dailytalk/dailyTalk/audio_files/2176_0_3.wav,no emotion,question
6190,2176_0,4,About two weeks.,0,./data/dailytalk/dailyTalk/audio_files/2176_0_4.wav,no emotion,inform
6191,2176_0,5,When are you coming back?,1,./data/dailytalk/dailyTalk/audio_files/2176_0_5.wav,no emotion,question
6192,2180_0,0,Yes. I like winter.,0,./data/dailytalk/dailyTalk/audio_files/2180_0_0.wav,no emotion,inform
6193,2180_0,1,Me too.,1,./data/dailytalk/dailyTalk/audio_files/2180_0_1.wav,no emotion,inform
6194,2180_0,2,It's snowing heavily. What about taking a walk?,0,./data/dailytalk/dailyTalk/audio_files/2180_0_2.wav,happiness,directive
6195,2180_0,3,That's a good idea. Let's go!,1,./data/dailytalk/dailyTalk/audio_files/2180_0_3.wav,happiness,commissive
6196,2180_0,4,What a heavy snow! Look! The water is frozen.,0,./data/dailytalk/dailyTalk/audio_files/2180_0_4.wav,happiness,inform
6197,2180_0,5,Take care! Don't slip on the ground.,1,./data/dailytalk/dailyTalk/audio_files/2180_0_5.wav,happiness,inform
6198,2180_0,6,I've got it. I like the feeling of stepping on the ice.,0,./data/dailytalk/dailyTalk/audio_files/2180_0_6.wav,happiness,inform
6199,2180_0,7,Yes. Very wonderful.,1,./data/dailytalk/dailyTalk/audio_files/2180_0_7.wav,happiness,inform
6200,2180_0,8,There is a snowman over there.,0,./data/dailytalk/dailyTalk/audio_files/2180_0_8.wav,happiness,inform
6201,2180_0,9,How lovely it is!,1,./data/dailytalk/dailyTalk/audio_files/2180_0_9.wav,happiness,inform
6202,2181_0,0,What exactly are mangoes?,0,./data/dailytalk/dailyTalk/audio_files/2181_0_0.wav,no emotion,question
6203,2181_0,1,They have yellowish red skin. It's a fruit with one big seed.,1,./data/dailytalk/dailyTalk/audio_files/2181_0_1.wav,no emotion,inform
6204,2183_1,0,"Yes, I went to the New Year's Concert in two thousand five.",0,./data/dailytalk/dailyTalk/audio_files/2183_1_0.wav,happiness,inform
6205,2183_1,1,"Wow, you are so lucky. I saw that one on TV. But it must be so different to be there in the concert hall.",1,./data/dailytalk/dailyTalk/audio_files/2183_1_1.wav,happiness,inform
6206,2183_1,2,"That's for sure. It's really amazing to be in the best concert hall, listening to the performance by the best orchestra. I had the greatest time ever.",0,./data/dailytalk/dailyTalk/audio_files/2183_1_2.wav,happiness,inform
6207,2183_1,3,Who was the conductor at that event?,1,./data/dailytalk/dailyTalk/audio_files/2183_1_3.wav,happiness,question
6208,2183_2,0,So cool. I wish I can go to the live New Year's Concert someday in the future.,1,./data/dailytalk/dailyTalk/audio_files/2183_2_0.wav,happiness,inform
6209,2183_2,1,"The right opportunity for you would come along soon. You know, music is transnational.",0,./data/dailytalk/dailyTalk/audio_files/2183_2_1.wav,happiness,inform
6210,2186_0,0,"Waiter, get me rag, please. I have just spilled my wine.",0,./data/dailytalk/dailyTalk/audio_files/2186_0_0.wav,no emotion,directive
6211,2186_0,1,Let me help you.,1,./data/dailytalk/dailyTalk/audio_files/2186_0_1.wav,no emotion,commissive
6212,2186_0,2,Thank you. Please bring me some paper napkins.,0,./data/dailytalk/dailyTalk/audio_files/2186_0_2.wav,no emotion,directive
6213,2186_0,3,Here you are.,1,./data/dailytalk/dailyTalk/audio_files/2186_0_3.wav,no emotion,commissive
6214,2189_0,0,I'm hungry. Do you know a good place to have lunch?,1,./data/dailytalk/dailyTalk/audio_files/2189_0_0.wav,no emotion,question
6215,2189_0,1,"Yes, I know a great place. Umm what types of food do you like?",0,./data/dailytalk/dailyTalk/audio_files/2189_0_1.wav,no emotion,question
6216,2189_0,2,"Mexican, Japanese or Chinese would be great.",1,./data/dailytalk/dailyTalk/audio_files/2189_0_2.wav,no emotion,inform
6217,2189_0,3,"Oh, I know a place where you might like to eat.",0,./data/dailytalk/dailyTalk/audio_files/2189_0_3.wav,no emotion,inform
6218,2189_0,4,Is it close by?,1,./data/dailytalk/dailyTalk/audio_files/2189_0_4.wav,no emotion,question
6219,2189_0,5,It's down a block on the right ; can I show you the way?,0,./data/dailytalk/dailyTalk/audio_files/2189_0_5.wav,no emotion,directive
6220,2190_0,0,He ran four miles and came back dead beat.,0,./data/dailytalk/dailyTalk/audio_files/2190_0_0.wav,no emotion,inform
6221,2190_0,1,"Oh, I see.",1,./data/dailytalk/dailyTalk/audio_files/2190_0_1.wav,no emotion,inform
6222,2191_0,0,"Umm we just moved in yesterday, actually.",0,./data/dailytalk/dailyTalk/audio_files/2191_0_0.wav,no emotion,inform
6223,2191_0,1,"So, what do you think about the place? Are you glad that you moved in?",1,./data/dailytalk/dailyTalk/audio_files/2191_0_1.wav,no emotion,question
6224,2191_0,2,"It's great! Unfortunately, we're going to spend a fortune doing everything up.",0,./data/dailytalk/dailyTalk/audio_files/2191_0_2.wav,happiness,inform
6225,2191_0,3,How old is the house then?,1,./data/dailytalk/dailyTalk/audio_files/2191_0_3.wav,no emotion,question
6226,2191_0,4,It's about two hundred years old. It has a lot of history!,0,./data/dailytalk/dailyTalk/audio_files/2191_0_4.wav,no emotion,inform
6227,2191_0,5,Sounds fascinating. Where is your new house located?,1,./data/dailytalk/dailyTalk/audio_files/2191_0_5.wav,happiness,question
6228,2191_0,6,It's just off of the ring road.,0,./data/dailytalk/dailyTalk/audio_files/2191_0_6.wav,no emotion,inform
6229,2191_0,7,Do you have a big yard?,1,./data/dailytalk/dailyTalk/audio_files/2191_0_7.wav,no emotion,question
6230,2191_0,8,"It's bigger than our last one. I've got flowers in the front, and fruits, vegetables and a fish pond in the back.",0,./data/dailytalk/dailyTalk/audio_files/2191_0_8.wav,no emotion,inform
6231,2191_0,9,Is your house well-lit?,1,./data/dailytalk/dailyTalk/audio_files/2191_0_9.wav,no emotion,question
6232,2191_0,10,"Oh, yes. Our windows let plenty of natural light in. They've also got wonderful views of the park behind our house.",0,./data/dailytalk/dailyTalk/audio_files/2191_0_10.wav,no emotion,inform
6233,2191_0,11,How many rooms does your house have?,1,./data/dailytalk/dailyTalk/audio_files/2191_0_11.wav,no emotion,question
6234,2192_0,0,How is night life in Beijing?,1,./data/dailytalk/dailyTalk/audio_files/2192_0_0.wav,happiness,question
6235,2192_0,1,Very interesting!,0,./data/dailytalk/dailyTalk/audio_files/2192_0_1.wav,happiness,inform
6236,2192_0,2,What do you suggest then?,1,./data/dailytalk/dailyTalk/audio_files/2192_0_2.wav,happiness,question
6237,2192_0,3,How about going to dance? There is a very good nightclub nearby.,0,./data/dailytalk/dailyTalk/audio_files/2192_0_3.wav,happiness,directive
6238,2192_0,4,"That's a great idea. Let's go... Oh, the dance hall looks very nice and the music is wonderful.",1,./data/dailytalk/dailyTalk/audio_files/2192_0_4.wav,happiness,commissive
6239,2192_0,5,"I'm glad you like it.The band is called "" Four and One "". They are especially good at playing rock and roll.",0,./data/dailytalk/dailyTalk/audio_files/2192_0_5.wav,happiness,inform
6240,2192_0,6,That's great! I love to dance to fast music.,1,./data/dailytalk/dailyTalk/audio_files/2192_0_6.wav,happiness,inform
6241,2192_0,7,"Then you must be interested in disco dancing, aren't you?",0,./data/dailytalk/dailyTalk/audio_files/2192_0_7.wav,happiness,question
6242,2192_0,8,"Yes, disco dancing is my favorite. It's great fun and good exercise as well.",1,./data/dailytalk/dailyTalk/audio_files/2192_0_8.wav,happiness,inform
6243,2192_0,9,OK. Let's disco.,0,./data/dailytalk/dailyTalk/audio_files/2192_0_9.wav,happiness,directive
6244,2194_0,0,Umm I have some problem with my work.,1,./data/dailytalk/dailyTalk/audio_files/2194_0_0.wav,no emotion,inform
6245,2194_0,1,Is it serious?,0,./data/dailytalk/dailyTalk/audio_files/2194_0_1.wav,no emotion,question
6246,2194_0,2,"I can solve it, thanks.",1,./data/dailytalk/dailyTalk/audio_files/2194_0_2.wav,happiness,inform
6247,2194_0,3,How about your family?,0,./data/dailytalk/dailyTalk/audio_files/2194_0_3.wav,no emotion,question
6248,2197_1,0,Of course. That was the best pasta I've ever had.,0,./data/dailytalk/dailyTalk/audio_files/2197_1_0.wav,happiness,inform
6249,2197_1,1,I ate so much that I wasn't hungry until afternoon the next day.,1,./data/dailytalk/dailyTalk/audio_files/2197_1_1.wav,happiness,inform
6250,2197_1,2,Umm if only we could eat there once more!,0,./data/dailytalk/dailyTalk/audio_files/2197_1_2.wav,happiness,inform
6251,2197_1,3,Maybe we can come here again next summer.,1,./data/dailytalk/dailyTalk/audio_files/2197_1_3.wav,happiness,directive
6252,2197_2,0,"Oh, my god! Only two hours left before the plane takes off. We need to be at the airport now.",0,./data/dailytalk/dailyTalk/audio_files/2197_2_0.wav,surprise,inform
6253,2197_2,1,Don't worry. We can call a cab. It'll be alright.,1,./data/dailytalk/dailyTalk/audio_files/2197_2_1.wav,no emotion,inform
6254,2199_0,0,I would like to return an item.,0,./data/dailytalk/dailyTalk/audio_files/2199_0_0.wav,no emotion,inform
6255,2199_0,1,What are you returning?,1,./data/dailytalk/dailyTalk/audio_files/2199_0_1.wav,no emotion,question
6256,2199_1,0,It's broken.,0,./data/dailytalk/dailyTalk/audio_files/2199_1_0.wav,no emotion,inform
6257,2199_1,1,What exactly is wrong with it?,1,./data/dailytalk/dailyTalk/audio_files/2199_1_1.wav,no emotion,question
6258,2201_0,0,"Umm, I cannot understand why she always helps and supports her brother.",1,./data/dailytalk/dailyTalk/audio_files/2201_0_0.wav,no emotion,inform
6259,2201_0,1,Why do you say so?,0,./data/dailytalk/dailyTalk/audio_files/2201_0_1.wav,no emotion,question
6260,2201_0,2,Because he is often in trouble.,1,./data/dailytalk/dailyTalk/audio_files/2201_0_2.wav,no emotion,inform
6261,2201_0,3,She has promised her mother that she would be with him through thick and thin.,0,./data/dailytalk/dailyTalk/audio_files/2201_0_3.wav,no emotion,inform
6262,2203_0,0,Yeah. I'm lucky to be his wife.,1,./data/dailytalk/dailyTalk/audio_files/2203_0_0.wav,happiness,inform
6263,2203_0,1,"He's after your own heart, it is important.",0,./data/dailytalk/dailyTalk/audio_files/2203_0_1.wav,happiness,inform
6264,2203_0,2,So he will make a perfect husband. Make sure you will be here next Monday.,1,./data/dailytalk/dailyTalk/audio_files/2203_0_2.wav,happiness,inform
6265,2203_0,3,I promise!,0,./data/dailytalk/dailyTalk/audio_files/2203_0_3.wav,happiness,inform
6266,2204_0,0,"Jennifer, would you like to have dinner with me?",0,./data/dailytalk/dailyTalk/audio_files/2204_0_0.wav,happiness,directive
6267,2204_0,1,Yes. That would be nice. When do you want to go?,1,./data/dailytalk/dailyTalk/audio_files/2204_0_1.wav,happiness,question
6268,2207_0,0,I hate computer games.,0,./data/dailytalk/dailyTalk/audio_files/2207_0_0.wav,disgust,inform
6269,2207_0,1,Why? They are fine.,1,./data/dailytalk/dailyTalk/audio_files/2207_0_1.wav,no emotion,question
6270,2207_0,2,Because they are too violent. Some of them are even disgusting.,0,./data/dailytalk/dailyTalk/audio_files/2207_0_2.wav,disgust,inform
6271,2207_0,3,Indeed there are bad games. But many of them are good.,1,./data/dailytalk/dailyTalk/audio_files/2207_0_3.wav,no emotion,inform
6272,2207_0,4,"If boys grow up with computer games, they will surely become bad.",0,./data/dailytalk/dailyTalk/audio_files/2207_0_4.wav,disgust,inform
6273,2207_0,5,Come on. Things are not so bad. Boys can learn to use the computer through games.,1,./data/dailytalk/dailyTalk/audio_files/2207_0_5.wav,no emotion,inform
6274,2208_0,0,"What's the matter with me, Doctor? I feel so tired these days.",1,./data/dailytalk/dailyTalk/audio_files/2208_0_0.wav,no emotion,question
6275,2208_0,1,"It's your blood pressure, I'm afraid. It's far too high.",0,./data/dailytalk/dailyTalk/audio_files/2208_0_1.wav,no emotion,inform
6276,2208_0,2,And what's the cause of that?,1,./data/dailytalk/dailyTalk/audio_files/2208_0_2.wav,no emotion,question
6277,2208_0,3,Overwork-amongst other things. You can't work twenty four hours a day. You 've got to slow down.,0,./data/dailytalk/dailyTalk/audio_files/2208_0_3.wav,no emotion,directive
6278,2208_0,4,But I can't just slow down.,1,./data/dailytalk/dailyTalk/audio_files/2208_0_4.wav,no emotion,commissive
6279,2208_0,5,"You've got to, I'm afraid. And look at this. You weigh two-hundred stones. That's too much for a woman of your size.",0,./data/dailytalk/dailyTalk/audio_files/2208_0_5.wav,no emotion,directive
6280,2208_0,6,You mean I've got to lose weight?,1,./data/dailytalk/dailyTalk/audio_files/2208_0_6.wav,no emotion,directive
6281,2208_0,7,Yes. You've got to cut down on bread and potatoes and take more exercise.,0,./data/dailytalk/dailyTalk/audio_files/2208_0_7.wav,no emotion,commissive
6282,2211_0,0,Do you mind my sharing the same table with you?,0,./data/dailytalk/dailyTalk/audio_files/2211_0_0.wav,no emotion,directive
6283,2211_0,1,Of course not. There are so many people here today.,1,./data/dailytalk/dailyTalk/audio_files/2211_0_1.wav,happiness,commissive
6284,2214_0,0,I need help picking out a lotion.,0,./data/dailytalk/dailyTalk/audio_files/2214_0_0.wav,no emotion,directive
6285,2214_0,1,It would be my pleasure to help you. What do you need help with?,1,./data/dailytalk/dailyTalk/audio_files/2214_0_1.wav,no emotion,question
6286,2214_1,0,Thank you for helping me figure out what to do with my poison oak.,0,./data/dailytalk/dailyTalk/audio_files/2214_1_0.wav,no emotion,inform
6287,2214_1,1,It was a pleasure. Come back anytime.,1,./data/dailytalk/dailyTalk/audio_files/2214_1_1.wav,no emotion,inform
6288,2218_0,0,The dinner was really good. It knocked my socks off.,1,./data/dailytalk/dailyTalk/audio_files/2218_0_0.wav,happiness,inform
6289,2218_0,1,That's very kind of you to say so. Umm let's try some after-dinner wines.,0,./data/dailytalk/dailyTalk/audio_files/2218_0_1.wav,happiness,inform
6290,2218_0,2,Great. Sweet wines are my favorite. They always make a great finish to a decisions meal.,1,./data/dailytalk/dailyTalk/audio_files/2218_0_2.wav,happiness,inform
6291,2218_0,3,Do you prefer brandy or ports.,0,./data/dailytalk/dailyTalk/audio_files/2218_0_3.wav,happiness,question
6292,2218_0,4,"Port, please.",1,./data/dailytalk/dailyTalk/audio_files/2218_0_4.wav,happiness,inform
6293,2218_0,5,Excellent choice. I love its smooth flavor.,0,./data/dailytalk/dailyTalk/audio_files/2218_0_5.wav,happiness,inform
6294,2218_0,6,The port is exquisite. It must have spent years aging in barrels. Am I right?,1,./data/dailytalk/dailyTalk/audio_files/2218_0_6.wav,happiness,question
6295,2218_0,7,Yes. You always have a good nose for wines.,0,./data/dailytalk/dailyTalk/audio_files/2218_0_7.wav,happiness,inform
6296,2218_0,8,Next time we are about to dinner we should try some Canadian ice wine.,1,./data/dailytalk/dailyTalk/audio_files/2218_0_8.wav,happiness,directive
6297,2218_0,9,"Oh, what's that?",0,./data/dailytalk/dailyTalk/audio_files/2218_0_9.wav,happiness,question
6298,2218_0,10,It's made from naturally frozen grapes.,1,./data/dailytalk/dailyTalk/audio_files/2218_0_10.wav,happiness,inform
6299,2218_0,11,Why not? It sounds great.,0,./data/dailytalk/dailyTalk/audio_files/2218_0_11.wav,happiness,commissive
6300,2218_0,12,"Oh, here's to your health.",1,./data/dailytalk/dailyTalk/audio_files/2218_0_12.wav,happiness,inform
6301,2218_0,13,Thanks. Cheers.,0,./data/dailytalk/dailyTalk/audio_files/2218_0_13.wav,happiness,inform
6302,2220_0,0,I know I know. I'm really sorry. I lost my bag.,1,./data/dailytalk/dailyTalk/audio_files/2220_0_0.wav,sadness,inform
6303,2220_0,1,I'll call the lost and found office.,0,./data/dailytalk/dailyTalk/audio_files/2220_0_1.wav,no emotion,directive
6304,2223_0,0,I want to get a puppy for my son.,0,./data/dailytalk/dailyTalk/audio_files/2223_0_0.wav,no emotion,inform
6305,2223_0,1,That will make him so happy.,1,./data/dailytalk/dailyTalk/audio_files/2223_0_1.wav,no emotion,inform
6306,2223_0,2,Umm…. I'll get him one of those little dogs.,0,./data/dailytalk/dailyTalk/audio_files/2223_0_2.wav,no emotion,inform
6307,2223_0,3,One that won't grow up too big.,1,./data/dailytalk/dailyTalk/audio_files/2223_0_3.wav,no emotion,inform
6308,2223_0,4,And eat too much.,0,./data/dailytalk/dailyTalk/audio_files/2223_0_4.wav,no emotion,inform
6309,2223_0,5,Do you know which one he would like?,1,./data/dailytalk/dailyTalk/audio_files/2223_0_5.wav,no emotion,question
6310,2223_0,6,"Oh, yes, I took him there yesterday. He showed me one that he really liked.",0,./data/dailytalk/dailyTalk/audio_files/2223_0_6.wav,no emotion,inform
6311,2223_0,7,I bet you had to drag him away.,1,./data/dailytalk/dailyTalk/audio_files/2223_0_7.wav,no emotion,inform
6312,2223_0,8,He wanted to take it home yesterday.,0,./data/dailytalk/dailyTalk/audio_files/2223_0_8.wav,no emotion,inform
6313,2223_0,9,I wonder what he'll name it.,1,./data/dailytalk/dailyTalk/audio_files/2223_0_9.wav,no emotion,inform
6314,2224_0,0,What do you think of smoking?,1,./data/dailytalk/dailyTalk/audio_files/2224_0_0.wav,no emotion,question
6315,2224_0,1,It’s harmful not only for yourself but for others.,0,./data/dailytalk/dailyTalk/audio_files/2224_0_1.wav,no emotion,inform
6316,2224_0,2,What in your opinion can be done to stop smoking?,1,./data/dailytalk/dailyTalk/audio_files/2224_0_2.wav,no emotion,question
6317,2224_0,3,Stop producing cigarettes.,0,./data/dailytalk/dailyTalk/audio_files/2224_0_3.wav,no emotion,inform
6318,2224_0,4,But that’ll affect the national economy.,1,./data/dailytalk/dailyTalk/audio_files/2224_0_4.wav,no emotion,inform
6319,2224_0,5,That’s right. But I don’t think there are better ways.,0,./data/dailytalk/dailyTalk/audio_files/2224_0_5.wav,no emotion,inform
6320,2224_0,6,How about printing a warning on each cigarette packet?,1,./data/dailytalk/dailyTalk/audio_files/2224_0_6.wav,no emotion,question
6321,2224_0,7,Maybe it can take effect.,0,./data/dailytalk/dailyTalk/audio_files/2224_0_7.wav,no emotion,inform
6322,2225_0,0,I've come to say goodbye.,0,./data/dailytalk/dailyTalk/audio_files/2225_0_0.wav,no emotion,inform
6323,2225_0,1,When do you leave?,1,./data/dailytalk/dailyTalk/audio_files/2225_0_1.wav,no emotion,question
6324,2225_0,2,I'm catching the eleven train.,0,./data/dailytalk/dailyTalk/audio_files/2225_0_2.wav,no emotion,inform
